id,type,central_char,surrounding_char,trial_number,trial_type,key_pressed,correct,reaction_time
78M20,Niezgodny,lewo,prawo,0,training,False,-1.0
78M20,Zgodny,prawo,prawo,1,training,False,-1.0
78M20,Zgodny,lewo,lewo,2,training,False,0.8708973000757396
78M20,Zgodny,prawo,prawo,3,training,False,0.6568738999776542
78M20,Niezgodny,prawo,neutralny,4,training,False,0.5453983000479639
