id,type,central_char,surrounding_char,trial_number,trial_type,key_pressed,correct,reaction_time
2354M20,Niezgodny,lewo,prawo,0,training,False,0.7182709001936018
2354M20,Zgodny,lewo,lewo,1,training,False,0.48836680012755096
2354M20,Niezgodny,lewo,prawo,2,training,False,1.1771656000055373
2354M20,Zgodny,lewo,lewo,3,training,False,-1.0
2354M20,Zgodny,lewo,lewo,4,training,False,-1.0
